,precision,recall,f1-score,support
Transient,0.9974223513748472,0.9963623334507428,0.9968920606276033,164666.0
Variable,0.9901704983672197,0.993022184188006,0.991594291019942,60764.0
accuracy,0.9954620059441955,0.9954620059441955,0.9954620059441955,0.9954620059441955
macro avg,0.9937964248710335,0.9946922588193744,0.9942431758237726,225430.0
weighted avg,0.9954676355155762,0.9954620059441955,0.9954640622580875,225430.0
