,precision,recall,f1-score,support
Transient,0.9792157338836955,0.9796557880801137,0.9794357115535236,164666.0
Variable,0.9448014499917614,0.9436508458955961,0.9442257974212459,60764.0
accuracy,0.9699507607683094,0.9699507607683094,0.9699507607683094,0.9699507607683094
macro avg,0.9620085919377285,0.961653316987855,0.9618307544873848,225430.0
weighted avg,0.9699394638823227,0.9699507607683094,0.9699449817379101,225430.0
