,precision,recall,f1-score,support
Transient,0.9815534924415497,0.9810647006668043,0.9813090356871678,164666.0
Variable,0.9487558754889392,0.9500362056480811,0.9493956089137406,60764.0
accuracy,0.9727010601960697,0.9727010601960697,0.9727010601960697,0.9727010601960697
macro avg,0.9651546839652445,0.9655504531574427,0.9653523223004542,225430.0
weighted avg,0.9727129903055942,0.9727010601960697,0.9727068644390618,225430.0
