,precision,recall,f1-score,support
Transient,0.9989137664842038,0.994078923396451,0.9964904804663126,164666.0
Variable,0.9841620506489498,0.9970706339279837,0.9905742898017577,60764.0
accuracy,0.9948853302577296,0.9948853302577296,0.9948853302577296,0.9948853302577296
macro avg,0.9915379085665768,0.9955747786622173,0.9935323851340352,225430.0
weighted avg,0.9949374844409382,0.9948853302577296,0.9948957885018845,225430.0
