,precision,recall,f1-score,support
Transient,0.9901911177492608,0.9863967060595387,0.9882902698805297,164666.0
Variable,0.9635149442136982,0.9735205055625041,0.9684918835288435,60764.0
accuracy,0.9829259637137914,0.9829259637137914,0.9829259637137914,0.9829259637137914
macro avg,0.9768530309814796,0.9799586058110215,0.9783910767046866,225430.0
weighted avg,0.9830006328594283,0.9829259637137914,0.9829536724965352,225430.0
