,precision,recall,f1-score,support
AGN,0.21849815872338155,0.4094,0.2849288373873404,20000.0
Fast,0.226430215354266,0.8061896400351185,0.35355836488481035,13668.0
Long,0.3557797550351811,0.7162364721048056,0.4754077972728946,66714.0
Periodic,0.8310143626570916,0.0908399568246492,0.16377708978328173,40764.0
SN,0.8832391713747646,0.005564519956338095,0.01105936449920415,84284.0
accuracy,0.31567227077141463,0.31567227077141463,0.31567227077141463,0.31567227077141463
macro avg,0.502992332628937,0.40564611778418225,0.25774629076550626,225430.0
weighted avg,0.6189003315213198,0.31567227077141463,0.2211582532565892,225430.0
