,precision,recall,f1-score,support
Transient,0.951381029489434,0.9954817630840611,0.9729319068746012,164666.0
Variable,0.9859968756469858,0.8621387663748272,0.919917467843189,60764.0
accuracy,0.959539546644191,0.959539546644191,0.959539546644191,0.959539546644191
macro avg,0.9686889525682099,0.9288102647294442,0.9464246873588951,225430.0
weighted avg,0.960711630012512,0.959539546644191,0.9586420192229811,225430.0
