,precision,recall,f1-score,support
Transient,0.9261645866099413,0.99417608978174,0.9589659777871503,164666.0
Variable,0.9802966798159106,0.7852182213152524,0.8719799700281443,60764.0
accuracy,0.9378521048662556,0.9378521048662556,0.9378521048662556,0.9378521048662556
macro avg,0.9532306332129259,0.8896971555484963,0.9154729739076473,225430.0
weighted avg,0.9407557346894673,0.9378521048662556,0.9355191527174247,225430.0
