,precision,recall,f1-score,support
Transient,0.9752219747587231,0.9971882477256993,0.9860827946108738,164666.0
Variable,0.9918850232232057,0.9313409255480218,0.9606599954166984,60764.0
accuracy,0.9794392937940825,0.9794392937940825,0.9794392937940825,0.9794392937940825
macro avg,0.9835534989909644,0.9642645866368605,0.9733713950137861,225430.0
weighted avg,0.9797134509459909,0.9794392937940825,0.9792301531246702,225430.0
