,precision,recall,f1-score,support
Transient,0.9573296627666896,0.9935714285714285,0.9751139151770066,1400.0
Variable,0.9798657718120806,0.876,0.925026399155227,500.0
accuracy,0.9626315789473684,0.9626315789473684,0.9626315789473684,0.9626315789473684
macro avg,0.9685977172893852,0.9347857142857143,0.9500701571661168,1900.0
weighted avg,0.9632602177786346,0.9626315789473684,0.9619329899081173,1900.0
