,precision,recall,f1-score,support
Transient,0.9783065080475857,0.9985714285714286,0.9883351007423118,1400.0
Variable,0.9957537154989384,0.938,0.9660144181256437,500.0
accuracy,0.9826315789473684,0.9826315789473684,0.9826315789473684,0.9826315789473684
macro avg,0.987030111773262,0.9682857142857142,0.9771747594339777,1900.0
weighted avg,0.9828978784295207,0.9826315789473684,0.9824612368958202,1900.0
