,precision,recall,f1-score,support
Transient,0.9950248756218906,1.0,0.9975062344139651,1400.0
Variable,1.0,0.986,0.9929506545820745,500.0
accuracy,0.9963157894736843,0.9963157894736843,0.9963157894736843,0.9963157894736843
macro avg,0.9975124378109452,0.993,0.9952284444980198,1900.0
weighted avg,0.9963341188792878,0.9963157894736843,0.9963073976160991,1900.0
