,precision,recall,f1-score,support
AGN,1.0,0.78,0.8764044943820225,100.0
Fast,0.9105882352941177,0.9675,0.9381818181818182,400.0
Long,0.8724373576309795,0.766,0.8157614483493077,500.0
Periodic,0.9894736842105263,0.94,0.9641025641025641,400.0
SN,0.7820069204152249,0.904,0.8385899814471243,500.0
accuracy,0.8821052631578947,0.8821052631578947,0.8821052631578947,0.8821052631578947
macro avg,0.9109012395101697,0.8714999999999999,0.8866080612925675,1900.0
weighted avg,0.8880246878026103,0.8821052631578947,0.8819631143421953,1900.0
