,precision,recall,f1-score,support
AGN,1.0,0.71,0.8304093567251462,100.0
Fast,0.88,0.935,0.9066666666666666,400.0
Long,0.8475750577367206,0.734,0.7867095391211146,500.0
Periodic,0.9762532981530343,0.925,0.9499358151476252,400.0
SN,0.7533783783783784,0.892,0.8168498168498168,500.0
accuracy,0.8568421052631578,0.8568421052631578,0.8568421052631578,0.8568421052631578
macro avg,0.8914413468536265,0.8392000000000002,0.858114238902074,1900.0
weighted avg,0.864725282799349,0.8568421052631578,0.8565587402019458,1900.0
