,precision,recall,f1-score,support
AGN,1.0,0.58,0.7341772151898734,100.0
Fast,0.836104513064133,0.88,0.8574908647990256,400.0
Long,0.8058035714285714,0.722,0.7616033755274262,500.0
Periodic,0.9624664879356568,0.8975,0.9288486416558862,400.0
SN,0.72,0.864,0.7854545454545454,500.0
accuracy,0.8221052631578948,0.8221052631578948,0.8221052631578948,0.8221052631578948
macro avg,0.8648749144856722,0.7887,0.8135149285253513,1900.0
weighted avg,0.8328053611127376,0.8221052631578948,0.8218328866273358,1900.0
