,Avg_train_loss,Avg_val_loss
0,0.290685518795374,0.3432158955963709
1,0.2807393950454738,0.38452845972071414
2,0.24785437120935097,0.33505083364184185
3,0.2667026551682205,0.41066550519517675
4,0.22853747366636923,0.2897402334918258
5,0.21914779708841667,0.263231806697384
6,0.2010327266329785,0.2537477131812803
7,0.22180051955655386,0.29177089676421175
8,0.2527723604630772,0.3808470535021956
9,0.17364565827851958,0.271613190251012
10,0.17278656716498808,0.26514281604879647
11,0.1648326869502426,0.2651438597709902
12,0.23815993689730391,0.3396785071780605
13,0.16883979038524194,0.24683875342210135
14,0.1557506588637693,0.2555759765448109
15,0.20936902345991895,0.27818196899788356
16,0.15484855081334473,0.24549026546939726
17,0.28155216941257816,0.5004022509180089
18,0.15319316408221434,0.2207234005133311
19,0.15159135279595717,0.2254734431864113
20,0.21194497884541819,0.297076288891095
21,0.2006707720305762,0.28091352264727315
22,0.2025780469382814,0.2982877308642992
23,0.3107388891907651,0.3804434060409505
24,0.21561790065912018,0.33230493626286906
25,0.19251063085905784,0.25967204730997806
26,0.23227262269527332,0.4048809827335419
27,0.16019938096981115,0.25582329744613297
28,0.20669354739384663,0.28001411771902474
29,0.2222913481583628,0.34306613748432485
30,0.13982776241856446,0.2160068586949379
31,0.1879435967747334,0.2429323047399521
32,0.1363854580017863,0.2204891659559742
33,0.11867003967658805,0.2433432910230852
34,0.18020301439496,0.22973055801083964
35,0.23628016240504446,0.36861807556562526
36,0.12393216744642323,0.20707900125172832
37,0.15226723813793383,0.2008511515394334
38,0.308271730815088,0.23860512834082367
39,0.18694386422498352,0.24677296864089146
40,0.2128699668990724,0.309741392571439
41,0.1202644835945414,0.20337470636893346
42,0.22705912050326485,0.27230038037223203
43,0.14411617464180146,0.1937393796860531
44,0.1437807175455984,0.19725218303101036
45,0.174891205950044,0.22398231955625678
46,0.12995972991804328,0.20919966841897658
47,0.1354800050989099,0.2019573859469865
48,0.11976001051876159,0.21674857072291837
49,0.17176292626216905,0.21688677931344638
50,0.13114772161685254,0.20275646920806617
51,0.11595462542663675,0.21687183961752923
52,0.25142324568198865,0.3497315877547828
53,0.1473669307242765,0.1908279364147494
54,0.14537177365570242,0.19823969708335015
55,0.12932315477274,0.19466768549655072
56,0.16021823930577428,0.208853550816095
57,0.10641179652990676,0.206023132208214
58,0.12187691694783187,0.20040088883971655
59,0.10884963310321534,0.20918672379627024
60,0.18144439527412753,0.2278389831384023
61,0.17505259014207844,0.2319516944949345
62,0.18847898918295233,0.26265188218444907
63,0.12517252459205636,0.19271410464920025
64,0.1437839258436733,0.19706239190793806
65,0.09795103313778962,0.20855780690908432
66,0.09773986436986706,0.20926467962162468
67,0.12453586284011806,0.1955787873556537
68,0.20764688180084923,0.258623829932623
69,0.11636388721050597,0.18954395671044627
70,0.14437596102781883,0.19187783217558296
71,0.10482528610558065,0.20012845219142975
72,0.13703727213016675,0.19214641927711426
73,0.10600573720584426,0.20176391792233273
74,0.1179623765561195,0.19607037770491775
75,0.0987477154218526,0.20938753208485983
76,0.109498802326399,0.20533611897819787
77,0.0970383012213305,0.21385857270609948
78,0.08791830684302336,0.22322707871596018
79,0.09429891994710936,0.2162721243596846
80,0.10150631473045414,0.21070638659500307
81,0.1801910303651879,0.2199012840627342
82,0.13500328458726812,0.19012290511720925
83,0.09694660880978395,0.20184937816473744
84,0.09009030191461155,0.2069558292146652
85,0.1011452684030446,0.20233574357404505
86,0.10160055103158082,0.2039560956820365
87,0.08967487155915936,0.21239118237969695
88,0.12791695756358276,0.19003861533698216
89,0.25885508346937786,0.3847292549507592
90,0.16780137557510907,0.1997163959087864
91,0.10584043543403947,0.1828327561898898
92,0.11709140724839817,0.17979491718353763
93,0.2372805056987428,0.335612000637157
94,0.13167698073767312,0.17531571529244863
95,0.12878677944794875,0.18014573137606343
96,0.2548597711636971,0.3421005939924589
97,0.23514769866146096,0.3373962587887241
98,0.10346275766577427,0.17091740868104402
99,0.1472983978569915,0.18547630902900492
100,0.1987227389168902,0.2504362859713134
101,0.0888706955863566,0.17272754454164094
102,0.2079464615681177,0.21797727929648533
103,0.11089238977581602,0.17256622809556224
104,0.09495597877507872,0.18055206937815554
105,0.11926096789793436,0.17530536403258642
106,0.1172970511477466,0.17798830961347908
107,0.17751565650275195,0.20593105352693988
108,0.17682462173741065,0.21363951762517294
109,0.13221491915693587,0.18208775196665078
110,0.09744555302863783,0.1884181372100307
111,0.12790691251771052,0.18193363598597947
112,0.14008465504320444,0.18935447442595676
113,0.09968839293867689,0.1907892069348725
114,0.19681757512016557,0.226633761518745
115,0.09722663596238525,0.1740523346008793
116,0.10393467939253005,0.1768389828102563
117,0.1001119627564263,0.1827178542972893
118,0.30643753568240883,0.29103943545331235
119,0.08850481554628233,0.15296606903755536
120,0.1949051754010294,0.22744948024390846
121,0.09168993265862345,0.16386170733359554
122,0.1450014662566109,0.17658463793416176
123,0.08824601345154581,0.1736829412239854
124,0.10845821929548216,0.17108696010164035
125,0.0989095767225926,0.17826382583507927
126,0.2048791196867654,0.23504886095241834
127,0.09156593790697888,0.1647594543073767
128,0.20901761151391987,0.22399811382575702
129,0.15509695259340803,0.1798900673466344
130,0.13704136210856513,0.17647924049887606
131,0.1665270778272038,0.19446136121467877
132,0.08619435778171979,0.1697362960186056
133,0.08396584637344291,0.17447466755746513
134,0.12563957289234653,0.17421703361054902
135,0.09991133153642229,0.17857455398126315
136,0.10397998364069468,0.1774038549071999
137,0.09647820854309208,0.18448219632589688
138,0.11765480565929738,0.17599985532222256
139,0.08283913948473463,0.1867049962923091
140,0.11864302395620216,0.17613644905949152
141,0.09601466680170463,0.18481378737957246
142,0.10409676823298318,0.17964670887236955
143,0.08207776059729635,0.19110799124163966
144,0.12548877999763555,0.17771228827455993
145,0.08232057722527236,0.1850717510747653
146,0.1010642335463765,0.18052532323586043
147,0.30818745561775696,0.20341582452097245
148,0.11781124938661254,0.16283146436175994
149,0.10221291621956033,0.1669215833147367
150,0.07733596594906614,0.17435128025470242
151,0.07388990811986641,0.17875454262379678
152,0.251876679327602,0.30502002566091474
153,0.08293650469027782,0.15201988912397815
154,0.21323197000662122,0.22440646733007125
155,0.12116006474967426,0.1631499272520824
156,0.12969088814049484,0.17073731629117841
157,0.08842576831443434,0.16703224927186966
158,0.13707320327639308,0.17203738115808015
159,0.0770412583863002,0.16813981052367918
160,0.12429240332377527,0.1707918896309791
161,0.08974619279350399,0.171741127086583
162,0.24439455433016757,0.26436344029441955
163,0.13000309440160937,0.16176571769099082
164,0.08287725750365399,0.15970199715386155
165,0.08148777983862067,0.16249951808362878
166,0.07550151814157165,0.16621866397639756
167,0.07193581466319078,0.17086841073888603
168,0.0809643561686633,0.16602389923026484
169,0.13338517691252716,0.16940180925271844
170,0.10931120437818127,0.1645100330633502
171,0.07638752984905568,0.16949456577659935
172,0.08217530517684028,0.17017712227759824
173,0.13343453989417242,0.16973355316346692
174,0.19217541274150032,0.22206846921033757
175,0.15617572755504033,0.18346413024651106
176,0.10666414728740353,0.16421713976449864
177,0.0985881056051048,0.1676950553251851
178,0.08002365872705172,0.1723696897106786
179,0.09691269741582435,0.1692166157787846
180,0.2783449813893281,0.2855846167251628
181,0.18211162738620829,0.19509534890292793
182,0.1397595433072783,0.1673297722653676
183,0.17119071685235973,0.19525399323432677
184,0.08986725581805635,0.15728660632846175
185,0.11701434860875774,0.16235314822325142
186,0.075669228979694,0.16387339272806722
187,0.1569831852964497,0.16666494390015962
188,0.1013522326335277,0.15839631502987236
189,0.12137184697701882,0.1649359743441305
190,0.07366392101269377,0.16560291538956345
191,0.18623386354001073,0.17976330396949605
192,0.11604155228390509,0.1594272412920511
193,0.10882624321890855,0.16161498603641347
194,0.08179404062127742,0.16452359976947947
195,0.07142016269555125,0.16976497358372133
196,0.0960370285907476,0.16379415500228123
197,0.11334847041102368,0.16386259787826127
198,0.24890217734903844,0.2935013229488045
199,0.21810272821397064,0.2702647268131215
200,0.1916037613275654,0.23176469934243027
201,0.09389229515962014,0.15528240944108657
202,0.07373171285270015,0.1592421670274068
203,0.0895178271860631,0.15934309475524452
204,0.11857639838663483,0.16148001187911598
205,0.08405564443668635,0.16246032122001852
206,0.11124628882405427,0.16183150527618265
207,0.14477286572676312,0.1711689133637695
208,0.11583390076706242,0.164595492584731
209,0.07962772769509796,0.16602142219261457
210,0.07778106982860043,0.16835242037170678
211,0.09009725089632568,0.16858337803553508
212,0.07195794809787855,0.17434535952665473
213,0.15252823058456386,0.16319912143291965
214,0.0826065208007643,0.15804941423477664
215,0.08037097475455399,0.16173366272962222
216,0.11508875409807323,0.16197835101235297
217,0.28542885360793807,0.3015486655696746
218,0.16244237029878317,0.17290656228539764
219,0.07791703301301578,0.14765232040356563
220,0.1491009532590662,0.162210290790886
221,0.07109575590504873,0.15084276893126067
222,0.14570998746672634,0.15117273255381533
223,0.08462206206384172,0.15343939777343504
224,0.0811014475135434,0.15649462427182864
225,0.23537553700879385,0.2547524337486554
226,0.07225201579324206,0.13888314230147228
227,0.0678049621165885,0.1429479984186029
228,0.11784517289837292,0.15417114348821742
229,0.21831823125108227,0.24386247688083237
230,0.0818452303189623,0.1433499214309518
231,0.0701437448331734,0.1477836757818217
232,0.098046199352839,0.14869458821191583
233,0.15697368769004838,0.16795200510050662
234,0.09479187206621865,0.15227838437403401
235,0.31049712141445396,0.18453720228005482
236,0.08446381897888314,0.13842602570851645
237,0.09973859461130477,0.14250890510056607
238,0.1208405398460347,0.15285583168909114
239,0.09815057864357507,0.14888270415606036
240,0.08719978764958697,0.1525666699294121
241,0.08908361072624463,0.1530416181651495
242,0.10533174522781155,0.15227692774547044
243,0.10246293491138685,0.15279309331409394
244,0.08806145878546873,0.15635821663884705
245,0.20765147516015994,0.21849413087932013
246,0.09260020092774632,0.14733837048212686
247,0.0689738556691753,0.1524636699788032
248,0.08043894928653039,0.15073140934910825
249,0.16914200409398264,0.17473989324544065
250,0.09327806199737453,0.1502017463727664
251,0.0711773629119972,0.15426956818148654
252,0.12880418610871516,0.15663329792279068
253,0.18158434419669975,0.19038768144704962
254,0.08038071303677179,0.14741061764058247
255,0.06975578454774985,0.151793327302702
256,0.07229872893940886,0.152672262241443
257,0.11142882278744887,0.15600298545373384
258,0.2169745433778589,0.2229636497395013
259,0.11678588113711472,0.1510982110455472
260,0.12226332050317512,0.15894389657243604
261,0.07786496063367652,0.15164722117685503
262,0.0663820742746149,0.15710618843634924
263,0.17632278250127284,0.15987044364534397
264,0.09727294435873118,0.14858365363331252
265,0.13882893515678635,0.16209897310823523
266,0.09694616297993953,0.15414640876234217
267,0.09666741619009635,0.15621330508942244
268,0.08531876310604308,0.16052323772061255
269,0.1395405322177535,0.16288229166179574
270,0.17108514606273797,0.18316751910794166
271,0.15158005968449056,0.1731281626609064
272,0.24913466913553467,0.2783504762957173
273,0.22938209666885384,0.2764763836899111
274,0.07768622192645398,0.13497773553895695
275,0.1041908452715852,0.14296778948396766
276,0.12167258117695876,0.1532935139632994
277,0.18982382393643632,0.19973442166723232
278,0.11702183768119247,0.1531617007749055
279,0.08378963043450766,0.15279661255177632
280,0.10312308432165203,0.15212020189851844
281,0.12242527613267812,0.1590113592564419
282,0.07218359482892553,0.15441656437131665
283,0.07289377796826439,0.15665112932523093
284,0.07040022434942543,0.15870142828232497
285,0.06455117186578097,0.16387338339481303
286,0.10871454523473231,0.15600005633408023
287,0.1346816400189063,0.1623797838886579
288,0.07883404480433409,0.15513123940396054
289,0.0964494325678821,0.15552296401352012
290,0.08184245858417828,0.16045621381972425
291,0.1350467060109206,0.16069178531567255
292,0.07592722865199174,0.1543701183731838
293,0.12341803173133616,0.15958528228664912
294,0.17164104613464895,0.18013746539751688
295,0.11776060709445514,0.15854767709970474
296,0.11786138363063743,0.16153767833145716
297,0.09292170289980252,0.15860539234133178
298,0.19420758853740736,0.19180737948545845
299,0.08220886417021785,0.14191737122112705
300,0.1328282594035861,0.15578180158971458
301,0.10616914154049475,0.15323539006133233
302,0.07170062849047787,0.1548157261824736
303,0.0745852316956721,0.15558317031270713
304,0.06601228627772972,0.16047548030012398
305,0.11393863302156974,0.15533170536641153
306,0.08768848601329843,0.15663590081917342
307,0.10991947139042657,0.156525802788555
308,0.107084845305168,0.1582948645596863
309,0.07291200848673905,0.16007464955891332
310,0.09963620566086237,0.15744671425832216
311,0.07878512459762547,0.16172899602241414
312,0.066401477707953,0.16654753769117017
313,0.08471671048899718,0.16231822943495167
314,0.09245559887150154,0.15900617060802316
315,0.07114459648898087,0.1643602716666396
316,0.17518591229084685,0.16619832020613454
317,0.13227311326593907,0.15587920254917556
318,0.06676058543332616,0.15034136524604214
319,0.06493937062069875,0.1533674819254747
320,0.12017016774701095,0.15302936300154654
321,0.07730707443045592,0.15467782703138167
322,0.06330744158434162,0.16066625850495472
323,0.06931105396945819,0.15796785349006293
324,0.07065391242673837,0.15922440532394636
325,0.11409455425782736,0.1572725522902704
326,0.12548624635896813,0.1606399225451613
327,0.14989785948483983,0.16819956233744981
328,0.11168796087112405,0.15964126659016456
329,0.08377848260087685,0.1590446469283873
330,0.07218320874798542,0.1624399200882963
331,0.12176372032773794,0.16040195372476374
332,0.11926984809050527,0.16285944770100297
333,0.09143908359195214,0.15930048352287662
334,0.15357660059233733,0.16722108615982917
335,0.22398122506967166,0.24321381379199283
336,0.1082427566001247,0.14066664698303386
337,0.06832041360590616,0.14221951613823572
338,0.1393015181183272,0.14753162139846432
339,0.06397938898049617,0.14192284875979988
340,0.17402028901701908,0.14699451441085468
341,0.262579216195402,0.2771035825373024
342,0.09097324063946283,0.12976273101183675
343,0.12186323618834545,0.14275998950645488
344,0.12406285040946105,0.1481677070260048
345,0.10700580518446642,0.14617751610855903
346,0.1629668294636698,0.17377021115633748
347,0.12048959073553324,0.15292499078217373
348,0.1209549044082811,0.15518564923155692
349,0.11613778678322707,0.15607885984323358
350,0.21067358774041803,0.229775083321397
351,0.10173074639739643,0.14077912455284466
352,0.0657355397651163,0.14371035348183364
353,0.07598494108689945,0.14312940050837814
354,0.09289813964948024,0.1430961992791904
355,0.06837448307179372,0.14757409611696837
356,0.08677957464934481,0.14597539187118572
357,0.07300611873897714,0.14923216042018705
358,0.07661760106241514,0.15050833952683274
359,0.07037737768711967,0.15206230311624466
360,0.14105090685613064,0.15276779546853034
361,0.09181998076091323,0.14642260239649846
362,0.1681973559777666,0.17019724669635936
363,0.11009179301780557,0.1492431489850885
364,0.0767894789135266,0.14847120554536902
365,0.1517820468931915,0.1582487650135512
366,0.21929339891414165,0.2258155301053037
367,0.20711052774161032,0.2302885401633478
368,0.12194180517438333,0.14743775489830202
369,0.09004792248605324,0.14371593136300323
370,0.08538128511984419,0.14634122755578768
371,0.19571105134514308,0.18531056950169225
372,0.15317031775085693,0.16403857963059537
373,0.09546854204428223,0.144506153159885
374,0.09797165649762729,0.14754821368122614
375,0.08494443198610818,0.14950192743732083
376,0.06464798241887658,0.15441518905822949
377,0.06734501135138825,0.1534177976189762
378,0.1144576195737767,0.1515599920224118
379,0.08588585002954566,0.15093010351542505
380,0.07156419982297817,0.15367285162210464
381,0.08795041585837518,0.15185762549279838
382,0.2995484689916728,0.2608572345587515
383,0.07897252598798628,0.13132263956371173
384,0.06483107590559946,0.1333293914394353
385,0.09145455091241281,0.13484059194082854
386,0.1277372867615728,0.14713211021115702
387,0.13057001658072503,0.1521369576934845
388,0.12272751954191095,0.15172411092827398
389,0.2680356958732518,0.2532258139502618
390,0.07025587445035883,0.13142334277270942
391,0.14632682308792253,0.14527816365482987
392,0.0696780108645185,0.13672783858673546
393,0.14847250157173783,0.14746758918608388
394,0.16918001074454236,0.1656083351662082
395,0.06956502005186331,0.13711325824260712
396,0.1248518478524169,0.14482867517458495
397,0.06681158988479872,0.14189119120278665
398,0.1106053836864328,0.14753770123245896
399,0.09744722150045539,0.14686758287491336
400,0.06790329642373229,0.14816375573476157
401,0.10212600966045689,0.14803747103739812
402,0.18653601068570566,0.1798391874118518
403,0.11582614683412473,0.14763673947703454
404,0.15940933078866884,0.16903468277505648
405,0.06647383980877307,0.13796344435503405
406,0.08024117859729601,0.14055357745257757
407,0.13483268686131084,0.14995718250672022
408,0.09303939337407266,0.14389998289526149
409,0.06369928242575064,0.147257762570535
410,0.06588182605989702,0.14736516749666584
411,0.21834101981073958,0.1840591517186934
412,0.06950428908805369,0.12945822942801702
413,0.07944841871296898,0.1333288643308865
414,0.08729292649207192,0.13594806875272464
415,0.14130056386384987,0.15094068742567493
416,0.06462327644636257,0.13764589780601122
417,0.08781618316040496,0.13928253387892117
418,0.1684216945548807,0.1573965191360443
419,0.11975923703308801,0.14695681968042928
420,0.06835911714032733,0.14218374702238268
421,0.11359294826389717,0.1470107281560539
422,0.11149673817301665,0.15001994267266283
423,0.07812710454292884,0.14758085355322847
424,0.11449988423963342,0.15083185895796744
425,0.08704966148849501,0.14844032641380064
426,0.06765480918262434,0.1509892518321673
427,0.09532941059805537,0.14917562124870157
428,0.1482091764654277,0.15754666820328722
429,,
