,precision,recall,f1-score,support
Transient,0.9704311041688193,0.9696355045971846,0.9700331412497684,164666.0
Variable,0.9178968455968078,0.9199361464024751,0.918915364572631,60764.0
accuracy,0.9562391873308788,0.9562391873308788,0.9562391873308788,0.9562391873308788
macro avg,0.9441639748828136,0.9447858254998298,0.9444742529111997,225430.0
weighted avg,0.9562706477616433,0.9562391873308788,0.9562544934122597,225430.0
