,precision,recall,f1-score,support
AGN,0.9800353183557343,0.99895,0.9894022681127124,20000.0
Fast,0.9727640514376535,0.9851477904594673,0.9789167575427118,13668.0
Long,0.936039524636133,0.9456785682165663,0.9408343585728666,66714.0
Periodic,0.9978203369905956,0.9994848395643214,0.9986518947007206,40764.0
SN,0.9596957899938531,0.9447226045275497,0.9521503351210442,84284.0
accuracy,0.9621700749678392,0.9621700749678392,0.9621700749678392,0.9621700749678392
macro avg,0.969271004282794,0.9747967605535809,0.9719911228100111,225430.0
weighted avg,0.962185753669281,0.9621700749678392,0.9621380813693853,225430.0
